site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90
BE-Maa,2022,NIRv,23,double_logistic,0.9792996290554818,0.004153202986662852,0.9896034998662936,0.1070427184730407,0.26008524626351975,139.0512857490743,0.05947197785944949,175.44447812583465,0.018674858938508752,1.0,136.8774880508568,159.75529886720682,314.176077665612,243.92909334401264,199.83076798524053
BE-Maa,2023,NDVI,16,double_logistic,0.9176331305806722,0.020141743533199176,0.958565579967611,0.5158649556820871,0.68252135060908,148.2129748784279,0.0715981078818807,291.4506456597826,1.3346370370520781,117.54878422017215,148.21568402976013,178.89222485148588,,,
BE-Maa,2023,EVI,16,double_logistic,0.9860146642749742,0.007929108353475822,0.9929877616977909,0.3559036702636851,0.5742369886111555,132.6196555482836,0.07274525378236064,25.511656730262303,0.009832238800874556,28.0,133.2877188245311,157.60480279074852,268.67016801740965,233.77552481549907,202.07271903723995
BE-Maa,2023,NIRv,16,double_logistic,0.6778179843217758,0.018992345222347835,0.9730214640366347,0.12137557632725597,0.08533490996629331,296.8593447851325,0.8631042140212929,146.2473228332678,0.407994830196178,140.86156678571962,146.24732030324077,151.6333442291219,278.8777475979676,278.19528060841344,276.33092901435685
BE-Maa,2024,NDVI,15,double_logistic,0.7796344163183366,0.017692047865358815,0.8850269330654398,0.5636678087407535,0.7808594127359016,156.68506398352116,0.7889386415162387,288.6811523453951,0.024012120130817848,153.98672505935184,156.68755872144277,159.398530113903,304.2979567413938,263.189553229843,201.820011361507
BE-Maa,2024,EVI,15,double_logistic,0.9653179766163661,0.010962311047244811,0.9833945994388631,0.18054764390854558,0.7238578282688081,147.46582779759564,0.05399076106566473,224.94969555449293,0.016729446660274584,152.29479031589528,162.46094536100676,178.60851417410635,301.0836767326466,256.961643085235,215.5007219395703
BE-Maa,2024,NIRv,15,double_logistic,0.9640801815424642,0.005974681074646308,0.9824833181251694,0.09354272583132568,0.3508206361348857,159.8408168789526,0.045934265030490654,222.08799862014502,0.025015810391672923,153.15857239268618,166.00867444605552,183.91322631417015,297.680448960107,254.81701061064098,218.94698840065516
BE-Maa,2025,NDVI,23,double_logistic,0.841063888834791,0.02951411738830948,0.9185032550100276,0.6173854502349514,0.920680443826771,136.37546555618593,0.06325228793407695,120.26450873082103,0.012717507831847188,-7.0,136.71550923619046,161.01655524276913,334.8308824074643,256.32943285952075,206.43050339782397
BE-Maa,2025,EVI,23,double_logistic,0.93423403245678,0.014895604071762467,0.9669251282609829,0.25855326037466264,0.579339561131837,145.78188873697525,0.04818577701934124,206.3122734754466,0.01983637433448621,107.68822292203147,139.90272951842766,167.39048276386785,329.4521649783628,259.21837425342335,212.60828824959023
BE-Maa,2025,NIRv,23,double_logistic,0.938072138551057,0.007297329358796788,0.9688961974665152,0.10361372155155912,0.25872302319333673,143.68390832170368,0.04918606766089727,205.0648229618695,0.017928384385016587,107.79332029529432,139.10341426121457,166.6285662182076,333.7854659082954,262.26364051416294,213.27465767161098
CA-TP3,2023,NDVI,12,double_logistic,0.9741580011691667,0.016960355348365045,0.9870268961351741,0.5483694662310311,0.8060869429982567,144.7368244205593,0.1514051426570756,305.21995778030504,0.09934012500867671,130.2243748625887,144.73528333249692,159.2407244513621,303.90701246322897,294.6774650963263,276.0066821237841
CA-TP3,2023,EVI,12,double_logistic,0.9924155504107914,0.007534557810206284,0.9963543641263358,0.2771886664483644,0.5030283500432866,140.24619262735536,0.14669693309559975,288.94658169564894,0.054999828821233845,125.2438954546555,140.19043900473153,154.95771740814524,299.98502388677207,278.61776517625293,243.54847361763788
CA-TP3,2023,NIRv,12,double_logistic,0.9915453949914219,0.00440989821605036,0.9959709841653547,0.11223580724416686,0.2366124647355319,139.43251408313307,0.15622898913015287,290.5582902979006,0.05664374045644509,125.35172366213237,139.39499489195398,153.31582547599447,300.3704183835025,279.9795932455282,245.83768452544595
CN-HaM,2013,NDVI,14,double_logistic,0.9905179883830086,0.01757844435632983,0.9953350688321562,0.212943427083872,0.8390911807681893,163.1469618926134,0.061862849093197385,269.2647967575667,0.04764067201744896,128.3555072163242,160.50992644003693,188.22899064824972,302.0605074321237,269.76118127013245,237.0711641550006
CN-HaM,2013,EVI,14,double_logistic,0.9961588773673365,0.007016676358305939,0.9980816272605172,0.13206055501564043,0.5208492742215469,166.91275758028308,0.06173008633759985,258.66260272007867,0.060220169715858196,131.33305154358524,163.79096533673783,190.8616003839739,292.5668335952568,261.33428051392406,234.0373015511046
CN-HaM,2013,NIRv,14,double_logistic,0.995702584637395,0.003986240191660266,0.9978540197938168,0.04967778033989857,0.2553863040043943,169.17525532660963,0.0633334063584493,257.6588596984212,0.06537452378758583,134.1232113457438,166.163345447282,192.73014659561176,290.0112268850831,260.21358971431624,234.5767083173443
CN-HaM,2014,NDVI,14,double_logistic,0.9887529332447751,0.022127348961384165,0.9946975061716151,0.21990439215555724,0.7755639331707962,154.74404115082834,0.08148506794574256,275.3129106875822,0.06019556755809198,127.48223356134179,154.060763105859,178.74758486631947,295.1148794418389,271.2670041967744,240.74338413514263
CN-HaM,2014,EVI,14,double_logistic,0.9966741571762195,0.0075395527230275,0.9983726020314387,0.12680866027211,0.4701674949962985,161.22921184362355,0.07642599432693817,261.88669631970873,0.07128917133476162,131.88737530354916,160.03811743558293,185.13351008134498,287.5994249129196,261.87019098180565,235.8076595914828
CN-HaM,2014,NIRv,14,double_logistic,0.9961732979209376,0.0043785545050636044,0.9981269479869757,0.04573782396114317,0.23244399396098409,163.8466295422836,0.07321878126366543,259.39970333721396,0.07278711427448606,133.04816793676798,162.2937334737314,187.7638916035118,285.77553907061593,259.95323321401884,234.93187208499702
DE-Gri,2015,NDVI,17,double_logistic,0.7560178133984795,0.059370012056349904,0.8746095512658462,0.5463342831720714,0.8031690902796851,109.71039685725889,0.5409343996949229,308.6441428303406,0.10998260471528756,105.64668219571789,109.71040254758225,113.77373007138534,328.56110951003865,308.63184245730906,288.65932903946276
DE-Gri,2015,EVI,17,double_logistic,0.897378279108678,0.036587558384546984,0.9478790462576215,0.32018500529229155,0.5678311547937245,109.20764094601168,0.8878835209867209,304.6624882504539,0.11635979233163303,106.72997537872996,109.20760312522056,111.68258330034598,323.5219476326617,304.6576949576019,285.77640280999395
DE-Gri,2015,NIRv,17,double_logistic,0.8494890821530743,0.02577001409893971,0.9233282623990299,0.1377790142707508,0.2804564930467956,109.38790228828775,0.9063350667756317,302.353641722638,0.13707963597100586,106.96077695052777,109.38786621280504,111.81469297669953,318.3793739367196,302.35295059339927,286.32396541392876
DE-Gri,2018,NDVI,14,double_logistic,0.502946189969822,0.07726217142377867,0.7333012253166759,0.6626190246961218,0.8373822096045838,117.37913332382638,0.16857451552059277,168.51045373760715,0.11988772788322605,104.01525774616213,116.79403573444924,128.1403114809725,187.34363217245036,169.39574281459733,153.76597515536432
DE-Gri,2018,EVI,14,double_logistic,0.7316126319426596,0.06147929995107974,0.8615390396882714,0.42711171635078726,0.6522638530060014,122.07800391789672,0.5530040666975964,179.5925103272657,1.8065892078342731,118.10432386842652,122.07799906379685,126.05211342301605,180.81156673461757,179.5924614290633,178.37483073085667
DE-Gri,2018,NIRv,14,double_logistic,0.8020844055226002,0.0319279252040006,0.8999756270157048,0.18981806885799613,0.3508350315191227,120.91709137723817,0.2283655172619399,165.34889823487708,0.11433373353015266,111.08837026990594,120.47821730229644,128.84937234701235,185.18464357675478,166.43060806962276,150.48050280369395
DE-Gri,2019,NDVI,13,double_logistic,0.7766584332472556,0.041758967780495905,0.8815462652149367,0.6903639360930897,1.025649237617793,76.1534387956897,2.9691149681365587,50.01712214824589,0.01792021042370045,37.0,76.15342054036509,76.87671202263836,219.936552919456,130.3648356108171,87.60286055103896
DE-Gri,2019,EVI,13,double_logistic,0.8943301246583796,0.032208617529421245,0.9459558050212281,0.4029192387478972,1.0219453537749732,105.48947497837305,0.08051804195850173,114.7273633027563,0.021407020880206403,37.0,105.09395620023581,122.60835701417258,258.8419682680518,191.1328113805251,154.43123030724524
DE-Gri,2019,NIRv,13,double_logistic,0.8999672559106627,0.018667900598412893,0.9490930511404085,0.1806386132137971,0.5592715846734203,106.55119151907654,0.07878928736651741,119.63741956939833,0.022537373604484275,37.0,105.88290481255444,123.4021020329788,256.81924739442576,190.6355419891621,154.7839620842282
DE-Gri,2022,NDVI,15,double_logistic,0.37735767445012647,0.0804212984130911,0.6445912956373303,0.6569311765024027,0.5055021714500683,11.002773998635215,0.00010000000000000002,192.2410946384903,4.11683624127222,191.69938112139218,192.24060244214627,192.782474798444,351.63852430432894,282.19749276532104,212.76299881518804
DE-Gri,2022,EVI,15,double_logistic,0.7258003062036673,0.04909119997606463,0.8538505471477038,0.45488150244028286,0.9655838819372766,112.76623209047995,0.20160987654737952,114.17265174563781,0.030637347479858242,61.0,112.75140342226865,120.76753607303056,221.90428162474646,164.52370925407564,138.4262562662021
DE-Gri,2022,NIRv,15,double_logistic,0.7413353716174722,0.027525213361441165,0.8629980248803004,0.2136330254694333,0.5300381708127221,112.43492461027247,0.7322961797367121,115.71700796443075,0.032951115632082036,61.0,112.43332051772838,115.05935468425294,207.21296769093618,151.902490362789,125.63930538636235
DE-Gri,2024,NDVI,14,double_logistic,0.9522263816614069,0.018656044135419943,0.9761601672443597,0.5620609445922929,1.1509051419546765,99.99408938059995,0.0373134211489127,199.02350186748188,0.01367603153865653,51.87292562644696,93.82584145193952,130.88336832590358,339.997442171033,257.3082837666438,193.6861585752389
DE-Gri,2024,EVI,14,double_logistic,0.4144182057389364,0.07771991268199048,0.653534268140652,0.40802915078777263,0.6392206374222252,102.36415565400875,0.08660863442005572,155.63667034577043,1.258134900069376,76.86415929163314,101.99535376755539,125.93100979389293,157.36855092008494,155.64058988538656,153.92267231389877
DE-Gri,2024,NIRv,14,double_logistic,0.4595366961354267,0.04427727816188032,0.6887265457300653,0.18497279634137767,0.3686664498156491,114.159950981723,0.06816576757977161,154.56709389025448,0.6864655455693138,80.44197953483612,111.22724874131335,135.34863942559727,157.60304948330838,154.6058923759498,151.6964374386365
DE-GsB,2015,NDVI,12,double_logistic,0.07057968060077113,0.10406284643612547,0.38902450099066216,0.698742326191919,0.8114235229343163,116.27022699801896,0.5171583842170437,173.6408719556114,0.49144022825390304,112.02057963407678,116.27022195349714,120.51974772636218,178.11265573695403,173.64087504091066,169.16930575453594
DE-GsB,2015,EVI,12,double_logistic,0.8249130864102253,0.050406584131982984,0.9107755877273221,0.2703106263475143,0.6475929089979262,106.02276338593697,0.09970086177271713,302.98020403033524,0.018014251680255524,84.57300974914551,105.54632064257208,125.427797638345,326.77255936459784,273.04837681941984,197.99487248040282
DE-GsB,2015,NIRv,12,double_logistic,0.825910565042213,0.02947485549092045,0.9103406277999165,0.12965107082452193,0.3956612037131725,109.92607521699269,0.09543489246960825,244.47468145677712,0.013900308844565725,89.41104001998313,109.27059047134517,128.0502827402349,318.5318221037712,248.19169917364255,179.2516882490012
DE-GsB,2022,NDVI,28,double_logistic,0.32551767015730504,0.07911210979383557,0.6550797748850498,0.5707790502648913,0.8132093563266969,108.4098185046369,0.17801242487529675,166.06957150379702,2.1161638137280767,96.06565063762206,108.4086772334638,120.74767724662038,167.11312814227452,166.06976499486032,165.0281509950383
DE-GsB,2022,EVI,28,double_logistic,0.5583417092997359,0.062454749173655,0.7574413214777513,0.3913231186865305,0.9265422312270133,106.19588955631656,0.12522801189138977,121.72381013795761,0.04351190986407574,-5.0,104.99038291471561,115.52544621409636,195.99660379364647,154.83719361371678,133.90275936363426
DE-GsB,2022,NIRv,28,double_logistic,0.6536322981564034,0.03207281828456671,0.8131485420632163,0.18211942179980445,0.49795776174624534,106.11552101300848,0.12644066873377477,121.88635225316393,0.040758944630897236,-5.0,105.09706868718983,115.74965334454272,200.69217501145644,156.8391594131937,134.73176166136966
DE-GsB,2023,NDVI,15,double_logistic,0.6151262429733424,0.04155585875337309,0.8140622161749033,0.6831068738999803,0.8646182341435706,112.08348737632326,0.10223584711338439,159.89177147352993,0.37834104143537384,95.49353177290489,112.6709970878156,131.12284470992682,165.69489115752228,160.00122027037855,154.59293848424076
DE-GsB,2023,EVI,15,double_logistic,0.6700316671633977,0.044583206486462294,0.840311318811942,0.4916785936688657,0.7093657710409567,120.91600163992746,0.1740409103448586,159.91928336714264,0.40424431029507624,108.32135519667257,120.75983173834652,132.69533626909688,165.3868329188512,159.98685270464244,154.78594353750347
DE-GsB,2023,NIRv,15,double_logistic,0.7001918017385453,0.02701558567887683,0.8491483436377061,0.24183984686362378,0.38240618717616487,122.1132550957407,0.16920449805386398,160.49950176845385,0.3265276185481637,109.08776459385362,121.83244868214138,133.72280483541323,167.3016320208572,160.64057967730324,154.3723935201983
DE-GsB,2024,NDVI,18,double_logistic,0.8460177517865748,0.02412665990875497,0.9201767229028615,0.6935892759692769,1.1288638930381698,103.47219307094903,0.07765325754959222,118.20874976163476,0.023497463902590266,84.47137972669834,102.60911960300832,120.09700848763838,255.6597186503307,186.82629022001026,151.19463306945897
DE-GsB,2024,EVI,18,double_logistic,0.8799182502809073,0.03755796656102439,0.9393344272310066,0.40523056079774317,1.0080759179837253,98.56525726805414,0.07060039013259548,134.76190160188128,0.015435689287078235,75.65688419281531,97.67428500237457,118.8294261380893,290.18495855739747,210.35519377384853,160.01879347852403
DE-GsB,2024,NIRv,18,double_logistic,0.8692997478591469,0.02505311285116013,0.9343643941716726,0.1873981778597944,0.5967807448117737,100.3192326690074,0.06572248319205272,135.7346816688307,0.017164517319460598,76.05680133670631,98.96989517892324,120.70354260176182,285.74254782338846,208.2082010041235,160.99964928784541
DE-Hai,2022,NDVI,20,double_logistic,0.9561781595114107,0.032589070999220676,0.9798001289971705,0.5118774900365534,0.8860920444300902,117.88174279790444,0.1539106111710999,299.13066300065793,0.07846653931893463,103.6044594579908,117.87976288887398,132.1481895362449,317.54132253098004,296.5529716252498,269.65172350780597
DE-Hai,2022,EVI,20,double_logistic,0.9567163087992332,0.04474385914806535,0.978201091243825,0.19333412952927478,0.7539891246778095,123.01062877063254,0.11989983068977694,257.20336143729196,0.03522997248061457,104.67035769488609,122.57268691673418,139.37470091314515,302.89895820271187,255.1706659460067,203.43349540234158
DE-Hai,2022,NIRv,20,double_logistic,0.9517495656118312,0.027696189119429736,0.9758056239983653,0.07655142137481678,0.4119780340267418,125.85218321748356,0.9568874456401295,249.65331998791942,0.03428119171114046,123.57533520725632,125.85010844923292,128.11690344344635,298.59115755577085,246.9138842317061,188.8099464775536
DE-Hai,2023,NDVI,15,double_logistic,0.9955625697168458,0.008111331475017317,0.9977803146351101,0.708757063607107,1.0507962898935341,123.38691214816477,0.18918522722114256,273.8449981040603,0.00010000000000003654,111.84177967690928,123.39187482186959,134.95938793878568,250.6883944181204,217.44112035897885,183.7565153930723
DE-Hai,2023,EVI,15,double_logistic,0.9910457289676053,0.015055168750732154,0.995514500426492,0.2564051216999548,0.7223210587673865,128.08445023613618,0.19134490549294542,289.3912515578672,0.01989670491487497,117.02304120164234,127.96365255256157,138.6125210584812,252.65077838352934,223.33605074700472,178.11696284552988
DE-Hai,2023,NIRv,15,double_logistic,0.9931102109481112,0.007857109356625216,0.9965548657158947,0.1101858840717082,0.395969479974441,128.4325991004687,0.18654579517085682,281.52063818496777,0.015984892137876548,117.3759871576738,128.30595488965585,138.95767245944276,251.48620656507643,218.4376143313628,174.0620004327838
DE-Hai,2024,NDVI,16,double_logistic,0.9895445513331126,0.01623831122787022,0.9949145685957942,0.5336051925135517,0.8797865268577956,114.99597597613334,0.1845969598280046,296.54556862472464,0.2128569046013503,103.09285054537337,114.995974855626,126.89899676192655,306.40366079683264,296.4489234203123,286.1686286525389
DE-Hai,2024,EVI,16,double_logistic,0.9743334429469341,0.036210916755397234,0.9881982055156519,0.18459735347081663,0.7246649330672856,116.574670919751,0.08422370897859126,263.83502146494095,0.04079767599841403,90.19071350898874,115.92645264125555,139.93350793364303,300.057586979911,260.5638540874889,214.7384273489463
DE-Hai,2024,NIRv,16,double_logistic,0.9756486902337961,0.02007198650622693,0.9887667086408872,0.06823619821536339,0.37931522358442865,117.32778699429427,0.08788359274048244,263.05111806652695,0.03869599943406638,92.04376159680852,116.66420522284535,139.55555359197675,300.1391589411959,259.40441697913036,211.9559261716634
DE-HoH,2015,NDVI,13,double_logistic,0.9792112836424102,0.021745118674689205,0.9896286752940897,0.5338126325612084,0.8672535398997774,114.90470315709064,0.7725875511685655,298.2704521918814,0.1434047684463777,112.05899856323492,114.90470679403577,117.75027774352536,313.4418100209981,298.2400903639361,282.9314321487914
DE-HoH,2015,EVI,13,double_logistic,0.9410715485591816,0.042177316465315855,0.9702309739992143,0.18883768254821698,0.6497569746906119,115.05585904625251,0.7280738857458677,277.3412018922536,0.03148938053087549,112.0518176140204,115.05378898930348,118.04911780865301,320.1931275126183,270.3307099660647,206.1418858236864
DE-HoH,2015,NIRv,13,double_logistic,0.9434106903476526,0.02322970309419943,0.9714106106201023,0.0675546561553542,0.3292464866684607,115.42550488597576,0.6743315990565896,276.28398189613523,0.03043587837624208,112.18625372573898,115.42267343223008,118.65029179632785,319.9967561815186,268.92680449300946,203.2033590052966
DE-HoH,2022,NDVI,26,double_logistic,0.9757459201696107,0.024048516327641573,0.9878598604465021,0.6921460690037382,1.192561012669105,113.06829245033404,0.18119398193670444,123.88846794612455,0.008621923213058418,-5.0,113.06237657572373,123.61499858575422,295.11611493849557,218.17074608360315,157.09645705902443
DE-HoH,2022,EVI,26,double_logistic,0.9883643488057753,0.017570110168965557,0.9942048447752091,0.2044321847361365,0.6482884722166323,120.1256027329515,0.09456604506921994,290.27833147290863,0.02687028985390221,96.91149562683964,119.54760645665479,140.7549093715981,309.3506710056089,270.1854937235954,212.80281254473377
DE-HoH,2022,NIRv,26,double_logistic,0.9894343423307402,0.009504738918464583,0.99472535761967,0.07548636336704666,0.33068169631838584,120.02032049898189,0.10500896304514681,287.951128302735,0.024858491538528746,99.2946365185821,119.52935887619226,138.57934064964084,308.6214523333094,266.7933091439279,206.68676708141749
DE-HoH,2023,NDVI,15,double_logistic,0.9678802853991956,0.02591351714554404,0.9840227774693913,0.5218632554128987,0.8690034641545892,119.85541523941966,0.16312641886156773,258.5865683433712,1.2928995784910746,106.3859415266782,119.85541535931587,133.32495670448455,260.28654315783047,258.58657077531177,256.88480687074184
DE-HoH,2023,EVI,15,double_logistic,0.9481976559007156,0.037127744522613505,0.9742426186320643,0.15900004031148784,0.6843080088933367,121.37970681275985,0.06776113600553219,291.5395312558507,0.01626714820226494,90.49366965306176,119.80380740959735,146.3199880798298,260.6479117838592,232.98750190196932,195.98398379324462
DE-HoH,2023,NIRv,15,double_logistic,0.957657148357177,0.018244425937906258,0.979207559896141,0.062040443990182,0.3359090891985575,123.97736481306521,0.08127135335783751,289.7830865842307,0.017277326281508878,98.21315951371149,122.92893996138869,145.66235077972556,260.48251215713975,231.8894713137477,193.10860560408094
DE-HoH,2024,NDVI,17,double_logistic,0.9678884087003493,0.026708601247534915,0.9842483043840161,0.501118727872505,0.8734607774660574,117.73663497105481,0.4778040608469807,306.74774086925834,0.0459837301534634,113.13801793983559,117.73581534872883,122.33087696475744,312.3402137882013,289.70390597723156,248.0745038766875
DE-HoH,2024,EVI,17,double_logistic,0.9860507629422299,0.020104762196258143,0.9932337789357969,0.19306790828093953,0.7474934158349499,110.26763022359113,0.06333574827560577,259.59976355922,0.019351953134061295,76.540485418711,107.95232629615501,135.4552250996098,302.6607816897355,251.66620142678005,194.75646962884207
DE-HoH,2024,NIRv,17,double_logistic,0.986242644520872,0.011036794880898235,0.9933581258156624,0.07742694607880342,0.3622845248124361,122.50893579035633,1.8865576504265296,263.4868434110049,0.020513874211513364,121.35717861685269,122.50853196756844,123.66204934155266,301.13794597568057,244.8343367983196,169.49176219399206
DE-HoH,2025,NDVI,22,double_logistic,0.9911883686100733,0.015616052174395715,0.9956243110758032,0.49885333270588966,0.8971037066366887,107.39346337495387,0.13944457610965674,290.704150283839,0.057463023777977816,91.66038437843828,107.385449176071,123.08410024782476,310.6805675594006,285.24450414064046,249.41423561988253
DE-HoH,2025,EVI,22,double_logistic,0.9905538604655034,0.017521831237313962,0.9952723629128422,0.21015502910591974,0.647785887925429,111.39591069112977,0.1326440894863275,277.8626471115984,0.051963936779717196,94.8347373913022,111.3522854664799,127.7286784403683,305.7348475646657,274.11466624907234,234.07506895651625
DE-HoH,2025,NIRv,22,double_logistic,0.9896030089121876,0.010784719235916486,0.9947919347793404,0.07938660191569544,0.33648922090263744,113.14547656512993,0.14300959820814332,274.18923659600046,0.043601774192059455,97.76200737916825,113.06137973273647,128.10163935309262,305.0299468447046,269.04940639521004,222.53291509547807
DE-RuW,2022,NDVI,13,double_logistic,0.9743415065578401,0.011891959826104621,0.9875669104430607,0.7619628927561763,1.0255125687104163,135.34551808839325,0.09775049475580941,103.51221720197414,0.01157204464576819,49.0,135.5190608485092,153.07445237756244,288.83030213807285,231.75646023317748,189.66109882313842
DE-RuW,2022,EVI,13,double_logistic,0.9843713662608408,0.009618678623634705,0.9923751281503702,0.24658408104060203,0.4746165072677137,131.11909102422544,0.09021998361062095,242.74498805535814,0.03396063347358157,106.55415437269089,129.65962172725241,149.8778939862363,288.3817244268313,243.4282379933541,199.00433941791854
DE-RuW,2022,NIRv,13,double_logistic,0.9838943883560962,0.005366563786813372,0.9921126429530019,0.10070758747003818,0.22711823155448257,131.32229198753421,0.09522660324180872,241.5565810694591,0.032980580721511006,108.22678697561379,130.00152996796794,149.1853788824992,288.2024575975954,242.34389077451794,197.17818804728148
DE-RuW,2023,NDVI,14,double_logistic,0.9682048217746281,0.009912082723593937,0.9844256498874465,0.824428907323682,0.971671248045439,137.45526355765264,0.10184213285547888,41.862961295590466,0.11243246965346226,28.0,28.0,159.16144989206404,,,
DE-RuW,2023,EVI,14,double_logistic,0.9532986502987993,0.017068251729991574,0.9769570536503512,0.254505466849479,0.602912041011431,135.9580863570643,0.05511468493943748,212.3345112904496,0.020981465994999348,100.4188460002857,131.0779641345508,156.9159611537529,256.6937165592601,227.33603610265058,196.0274217452963
DE-RuW,2023,NIRv,14,double_logistic,0.9524908038484992,0.009395227697003216,0.9766865035601805,0.10672474377930333,0.29150397919893173,136.86767622805178,0.05987612145179179,210.57792111691973,0.021898990417831738,104.29297358421412,132.63548764514928,156.69648771965223,256.15188311611,225.75565386636939,194.30362055890612
DE-RuW,2024,NDVI,12,double_logistic,0.9704676572445523,0.006643711416420472,0.9851760083937068,0.7113520605900596,0.8636580218460994,129.61978129301758,0.12215511107980086,356.9999999999967,0.005587117525292448,113.22431020415624,129.54053607020157,145.69141024583365,295.0108235050791,245.33849778834323,190.5706790458807
DE-RuW,2024,EVI,12,double_logistic,0.9656995310154298,0.00952161419875287,0.9833111393113139,0.2008418327068748,0.6217910794393084,139.98765290987666,0.0215059824629667,245.15013356080618,0.027196631863157406,96.77728094997791,128.40394892795194,165.16218923531335,294.2435358077442,256.76626907559944,217.79076815320298
DE-RuW,2024,NIRv,12,double_logistic,0.962621352057244,0.005397084945185531,0.981858311053476,0.0845911408742403,0.30254291930899424,142.60742830506828,0.02454965024941833,237.58492688539926,0.027756038117214433,97.39503833386927,129.25292750255423,164.65633520507933,292.59142787496097,253.32614230981434,214.97535330335756
DE-Tha,2015,NDVI,14,double_logistic,0.6279912410240527,0.046250733202452904,0.8056309133323635,0.6810333488861287,0.8327159653181645,97.40171436494013,4.370471153452174,359.92643825417383,0.08660141440132005,96.88402963124902,97.40260344041143,97.9052602803219,370.1573929079417,354.9245659016793,331.5143875395676
DE-Tha,2015,EVI,14,double_logistic,0.9633718151809385,0.015254626568034117,0.9815254015670193,0.23696278945720606,0.48363046818175076,133.0835782753374,1.7425569360735582,267.47249603771996,0.027113181434685427,131.82867181540973,133.0832102047836,134.3360533303663,333.4093853458434,265.82691153507494,194.34976238886733
DE-Tha,2015,NIRv,14,double_logistic,0.9678351243159821,0.007431856437077381,0.9838239380094448,0.09602465499251177,0.22948989958846833,126.75926234379708,1.4783358995692633,264.43953506172835,0.024763681879860805,125.28710280628,126.75866916416452,128.227297578224,334.1608209569409,262.49336079765897,186.57048490052944
DE-Tha,2018,NDVI,13,double_logistic,0.6802080142780034,0.03803122422216826,0.8267851391073644,0.7219379795134753,0.8503332033133476,122.15440785022507,0.27520364322333596,214.09432736277807,0.7759152344588374,114.17009166230186,122.1544077956053,130.13870869136665,216.9274942153266,214.09431658971448,211.26088916542298
DE-Tha,2018,EVI,13,double_logistic,0.986377727638661,0.010281067101589355,0.9931688923534766,0.24674809751006843,0.48300920280117027,117.46023971336898,0.1574463860952779,265.1122893283228,0.03186055437534589,103.60297405046916,117.27779535420524,130.46519896786936,306.6943885557242,259.13675456036265,201.09625930382333
DE-Tha,2018,NIRv,13,double_logistic,0.9845909429442615,0.0059875071765587776,0.9922793949799484,0.09936237661945774,0.23251911456518945,118.5473362530783,0.14599396264939352,260.8174858886257,0.029216073528719844,103.69620630723746,118.2758935270151,132.18060786530157,305.77476072717945,255.18113259982854,195.6740421700106
DE-Tha,2019,NDVI,13,double_logistic,0.8702388426184597,0.021582951168338353,0.9335271692582939,0.6856966413912927,0.8399607045214775,118.2329613817832,0.0963335148519743,306.3121243959483,0.046107376725450205,95.41108031201959,118.13800671850883,140.55921084874822,307.9931763469346,286.986980096151,247.55024288035813
DE-Tha,2019,EVI,13,double_logistic,0.9613131291491785,0.01656456854148201,0.9811837029245614,0.23712128905743754,0.4666705617712519,115.52693573040105,0.1435942447030323,285.6817307371349,0.0275560288274308,100.3450165035135,115.34209129512854,129.84257503357605,302.6457182506987,263.9759707172914,203.78133037266343
DE-Tha,2019,NIRv,13,double_logistic,0.9658396556577986,0.00831017059621636,0.9834195389870201,0.0955852823622774,0.2276464751300003,118.69720916673148,0.10200289739276365,276.4033541282098,0.022980538427642812,97.59309179118222,118.06083419457256,137.12259846138673,300.8208657649049,256.7287646837675,197.6554544049002
DE-Tha,2022,NDVI,15,double_logistic,0.9517412034004157,0.016017268950079672,0.9757703012773095,0.6609006894443198,0.8305608177527098,123.92962634102874,0.1661605835141276,295.33944692341794,0.08586126454628246,110.70687299769936,123.92858631765469,137.14645692220918,315.7841951430275,294.11477513330885,269.0654091791617
DE-Tha,2022,EVI,15,double_logistic,0.9716356984097954,0.015283440208455604,0.9860353254456942,0.26079891196472405,0.5002157080224575,122.558770352845,0.1499926533568186,263.11829285487903,0.038063763218234244,107.91750171079624,122.37451548362165,136.3198736452984,305.62162943867924,260.35833858171037,208.99242843352653
DE-Tha,2022,NIRv,15,double_logistic,0.9735020998031394,0.007981861076135776,0.9869871817078151,0.10581884826759723,0.23580896953413133,122.68082686314385,0.16195736821454526,261.21808585823163,0.035485663613351176,109.17456427499687,122.50401108818781,135.35494250613675,305.5615888903333,258.1188177591642,204.19941587417077
DE-Tha,2023,NDVI,12,double_logistic,0.9774636042578851,0.010225233125439371,0.9887361080711031,0.7665936560583999,0.9392753866313717,132.49745198818798,0.11671885759541374,332.7920363287794,0.00010000000000000002,113.78131973715932,132.49744993603068,151.21350045514907,276.9437733109586,248.6732410109518,218.81969513572614
DE-Tha,2023,EVI,12,double_logistic,0.9895993278656849,0.009019117432697335,0.9947886346350487,0.25270467343457836,0.615305639306433,129.99552563091132,0.06750765413070621,253.2360465794015,0.018066664143518638,99.92019958220591,127.78805063830637,152.45799881001565,274.7675919778782,239.40069634915872,198.48787129246716
