site_id,year,vi_index,n_obs,method,r2,rmse,corr,vmin,vmax,S,greenup_kinetic_i,A,senescence_kinetic_i,leaf_out_10,leaf_out_50,leaf_out_90,EOS10,EOS50,EOS90,solstice_doy,growing_season_length,total_gpp_growing_season,total_reco_growing_season,mean_radiation_growing_season,mean_temperature_growing_season,gpp_sos10_to_solstice,gpp_solstice_to_eos10,gpp_solstice_to_eos90,photoperiod_at_EOS90
DE-Tha,2022,NIRv,15,double_logistic,0.9735020998031394,0.0079818610761357,0.9869871817078152,0.1058188482675972,0.2358089695341313,122.68082686314384,0.1619573682145452,261.21808585823163,0.0354856636133511,109.17456427499688,122.5040110881878,135.35494250613675,305.5615888903333,258.1188177591642,204.1994158741708,172,135.6148066709764,1321.46956,911.44166,194.37325000000004,16.348535714285713,529.70695,802.83101,285.98188,15.563617131101893
DE-Tha,2023,NDVI,12,double_logistic,0.9774636042578853,0.0102252331254393,0.9887361080711032,0.7665936560583999,0.9392753866313716,132.49745198818798,0.1167188575954137,332.7920363287794,0.0001,113.78131973715932,132.49744993603068,151.21350045514907,276.9437733109586,248.6732410109518,218.8196951357261,172,116.17579107492114,1340.7152899999999,795.9867999999999,219.60095705521476,17.343828220858896,490.95398000000006,861.5504099999999,460.89368,14.832899741164663
DE-Tha,2023,NIRv,12,double_logistic,0.992453812157116,0.0042672629050498,0.9962202650217384,0.1019902103234022,0.2952562614761297,131.4162270061171,0.0769763369580315,254.4372249110156,0.0188435392675264,104.96942350079196,129.76102313292117,151.9966001182128,274.59343170231006,238.57690547447444,196.64156186621935,172,108.81588234155328,1370.74864,811.95795,216.11151176470588,16.85082941176471,528.77851,853.7592300000001,252.58196,15.86326151099804
DE-Tha,2024,NDVI,14,double_logistic,0.876543048135833,0.02227001940085,0.9369118752683724,0.6704261204968877,0.8666462702856781,102.95003863995552,0.7155847765479573,322.03459372950283,0.0139866190616517,99.92819065147869,102.94796023848367,105.96100008295552,356.2395340439691,282.74508518158245,175.83533961080138,173,179.79712494309877,1541.4320171,946.1430969999999,160.30081712062255,13.692295719844358,615.6368,934.6959071,28.32804,16.300863944599435
DE-Tha,2024,NIRv,14,double_logistic,0.9865554741258032,0.0051391059241549,0.9933041669294796,0.1029163275515572,0.2425271748870614,109.36127652969512,0.0932303120649974,265.9285282622965,0.0288501536982785,85.75357837140226,108.66571840949668,129.9045208437365,331.5794087535316,266.8235965712867,204.01840290261032,173,158.15787816179005,1587.165296,956.15715,173.90576829268295,14.764707317073169,684.35969,911.7062960000001,273.46474,15.571507741361767
DK-Sor,2022,NDVI,17,double_logistic,0.9230269354054964,0.0286972672601345,0.9609563693237632,0.7324276787487188,1.2044003388532956,123.27374600515742,0.1433795278633082,140.71577586032365,0.0157324446651007,12.0,123.19425118982454,135.1510990166503,278.88390267997863,209.27120754931815,164.3266097802164,172,86.07695635949361,2337.4188750999997,1763.7386399999998,168.2174606741573,10.927722846441949,1051.0776051,1305.2869699999999,,17.1433464896678
DK-Sor,2022,NIRv,17,double_logistic,0.9917052947144632,0.0082516389210504,0.9959280437211075,0.1285141026804088,0.4378413487227958,125.99526742137628,0.1324264603156264,240.61255956265916,0.0255452449284485,110.17289461876736,125.45680871377574,139.67634705220811,291.1453099053586,239.018256898555,185.09602162051576,172,113.56144818477925,2241.49921,1550.20721,198.87172928176793,14.587027624309389,887.9535399999999,1372.49137,279.4188,17.050864065770835
DK-Sor,2023,NDVI,15,double_logistic,0.972447771720321,0.0160299439412844,0.9865709830343922,0.6309756369311533,0.877791999421505,127.21886438475542,0.3424931327905977,279.5328611257407,1.9297993220912408,120.80332309498756,127.21886464410044,133.63445510820463,273.94164864938443,273.6390424111947,272.8030183518448,172,146.42017776709423,2047.55409,1276.1422700000003,219.15504575163396,15.566875816993464,738.4206699999999,1328.6958199999997,1321.1074699999997,11.292610322487297
DK-Sor,2023,NIRv,15,double_logistic,0.9872909686501664,0.0104936248204794,0.9939105276103372,0.1247555129166322,0.3919349264894731,130.01265250728326,0.1204337423107619,272.90333013404967,0.0338818573728925,111.7681320492245,129.63428213527564,146.5265640320199,268.4242205415404,244.07099904853123,202.6662185444896,172,114.4367169132556,2039.5558,1275.72596,221.82437579617832,15.119305732484078,771.61235,1287.5058499999998,535.3157000000001,16.352213964828866
DK-Sor,2024,NDVI,15,double_logistic,0.9753423059071756,0.0134168111845568,0.9876669714098886,0.6075381996297672,0.8756967708921621,121.37915300333408,0.1382256336288827,307.5098207258213,0.0394460170120942,105.49503072159372,121.32271412317829,136.97505200420588,296.4995835567583,275.5525838672522,232.13442269228065,173,154.22986974407394,2258.4988300000005,1514.6266200000002,190.64573298429318,14.263670157068063,878.92554,1399.8121900000003,957.5087599999999,14.429838271034866
DK-Sor,2024,NIRv,15,double_logistic,0.9622090906681412,0.0146190519219635,0.9810697629121786,0.1483512292692726,0.4159979157258283,127.35384909599117,0.1178870338273281,260.87964486587566,0.0235785174417965,109.4061698793701,126.7741324113734,142.94810092299923,288.7816801437995,245.91728075567124,192.46732274366207,173,119.14314834429784,2215.2434200000002,1460.70542,195.9925251396648,14.572530726256984,860.39173,1375.09059,339.4222,16.817030250649445
FI-Hyy,2025,NDVI,14,double_logistic,0.9289737530722766,0.0151976173000855,0.9681964449366144,0.7629306373284787,0.9785173600607135,146.63363325585465,0.1370721848548955,135.25645927360557,0.0165116305498455,81.0,146.69986437771658,159.08841222215662,277.59472731973483,222.33057214545585,186.27450391851792,172,75.63070776773927,1166.116997,757.8020789999999,171.03309644670054,11.627908629441626,417.11052700000005,750.4910700000001,116.79469000000002,18.895123418144674
FI-Hyy,2025,NIRv,14,double_logistic,0.9344338492187552,0.0064114602796194,0.9689619473933748,0.1131727198831874,0.2361362625567747,152.2239428447681,0.0811809914425388,222.84224989980083,0.0315165816669003,126.1957397998636,149.04684606027996,167.9486305862728,280.20610124260514,236.83992967515312,202.22456461226412,172,87.79308361487315,1051.5520999999999,690.26613,173.82787662337662,13.803571428571429,297.15675000000005,755.8799500000001,264.93328,17.884855980662042
FI-Let,2023,NDVI,22,double_logistic,0.9664100437406002,0.0114993470131194,0.9830826030174732,0.6614568199445692,0.8412808979766458,153.02347325873296,0.0846844490860309,294.48018489874534,0.0725960947594258,128.14033823617507,153.0798581907405,178.22011522963194,299.24801281690185,284.6544332833825,259.2581529861829,172,131.574575092642,1135.2325016999998,1019.78409,168.57540935672512,13.513602339181286,304.83167,839.1606517,744.2369100000001,12.429555233482725
FI-Let,2023,NIRv,22,double_logistic,0.9527613892924992,0.0082100308830064,0.976202194374323,0.1234882681030215,0.2043705172348434,146.2787280410743,0.3537514884882939,260.00627757976093,0.2637824204141871,140.06716106815642,146.27872893496567,152.49012347359434,268.33575344928647,260.0061875274492,251.6764638187916,172,113.72745859248352,1014.3610000000001,856.72525,190.0099609375,15.4546875,244.06226999999998,779.05855,700.63507,13.153564224277899
FI-Let,2024,NDVI,19,double_logistic,0.8940676833893576,0.0167923190763051,0.9475168707655108,0.7837192067376948,0.6648130177945527,119.97928534292456,1.9198728779306948,144.9103106841438,0.2703604150465302,111.46554196520148,112.92126848010416,114.1311646806153,314.0,314.0,314.0,173,201.07873151989583,690.707299,831.7466700000001,155.87714285714287,12.882960591133005,276.20961,414.497689,414.497689,7.346615603560521
FI-Let,2024,NIRv,19,double_logistic,0.9529503567635492,0.0061552032920964,0.9771904853443896,0.117427020865394,0.2076175612267666,142.99512220485215,0.2877043466688567,252.17270865203815,0.0649450670332537,135.35826422699722,142.97231281783212,150.51459430598183,283.525865730439,251.7792050505006,218.792681888674,173,108.80689223266847,564.8829770000001,630.5343300000001,177.01785810810807,15.367614864864866,196.08005,368.8029269999999,36.95018,16.201322178685466
FR-Bil,2022,NDVI,17,double_logistic,0.8046545890904883,0.0249075208556291,0.9005055585398093,0.6737636108687831,0.7819237260264971,266.04153180865603,0.0648102222607778,152.2391811640126,1.3334035691785389,107.76703543934237,132.57400772794915,141.68005342643946,354.0,354.0,354.0,172,221.42599227205085,1028.5901,1025.25813,189.34279352226721,17.61863967611336,520.7053,514.0644,514.0644,8.638974994789969
FR-Bil,2022,NIRv,17,double_logistic,0.885299536533325,0.0054601546263287,0.9410138485071684,0.1212174822855184,0.2032258682289535,97.1718264351231,0.0285440605560187,154.94777810072554,0.0632628443389395,31.460839757946733,71.96283788003413,104.37913792877724,187.25160447683632,160.43444738173,138.7324712747107,172,88.47160950169587,1021.5823500000001,718.37518,193.00026923076925,14.12830128205128,928.31767,99.44427999999999,,14.728837402779364
FR-Bil,2023,NDVI,12,double_logistic,0.9799298203757668,0.0112481493909401,0.9902092724700567,0.6599632506417297,0.9789272244546338,131.7648680092954,1.416515298733226,105.39886273316962,0.0197758031418814,49.0,131.76542373879752,133.23761638231153,247.68438052618583,179.60066053656163,143.9584032682862,172,47.83523679776411,1382.35092,1028.0530300000003,213.14042713567838,16.90618592964824,737.17423,652.08747,,14.900409861547411
FR-Bil,2023,NIRv,12,double_logistic,0.9554830995043104,0.0060504388968659,0.9778895348794842,0.0945907278842428,0.1719011913751391,152.10588564215934,0.0742420774130203,300.54946589007005,0.0336999538284577,122.0411847135843,150.90481537190092,176.94460673562202,288.37101561070807,267.475391144525,233.0016663312729,172,116.5705757726241,1343.64389,1004.09885,226.6199036144578,20.026385542168676,395.31223,955.24244,552.5803199999999,13.584211873541324
FR-Bil,2025,NIRv,14,double_logistic,0.6824041793159932,0.008249044412391,0.8313779336932093,0.1266969813953695,0.2191671300598817,137.66286700059086,0.0393051351987704,180.07539111549002,0.0431966329400054,69.96314096068416,111.55800654647014,139.9630712076312,245.0500432319358,201.83140843663543,174.24489763327475,172,90.27340189016529,1517.0233199999998,1242.48679,227.62311363636366,17.649607954545456,1029.97436,502.21455999999995,38.4637,15.359803902830146
FR-FBn,2013,NDVI,18,double_logistic,0.9147531607562336,0.0109556977604728,0.9578407576682308,0.6773503571849074,0.7583110630481784,259.84163891355473,1.0201780328462762,384.48682759862254,0.8953527666057071,257.6859698897554,259.841660443713,261.9967246608971,373.8812577559166,373.2237670268873,371.4262236933587,172,113.38210658317428,386.578714,319.22383299999996,115.99145370370371,12.169592592592595,,777.297294,777.297294,8.941858856329182
FR-FBn,2014,NIRv,22,double_logistic,0.6872859866740553,0.0066807139644919,0.8345544300463735,0.1301561154378407,0.1521315006944163,159.91726606598166,1.0721442132279706,271.86572508581145,0.0512058961248239,157.87302568035028,159.9162400197833,161.95518880265948,302.8279403240934,268.99659337426647,228.2290295674449,172,109.08035335448318,683.7342629,509.51669000000004,242.93259310344828,19.941427586206895,88.41792000000001,603.8401129,265.97379,13.733793744365602
FR-FBn,2015,NDVI,23,double_logistic,0.81662777915043,0.0129116156392008,0.9037394499293464,0.7365785414694814,0.7978249240693063,242.77070675054952,1.5261971676407264,63.22122931843662,0.1001347639485419,-8.0,-8.0,-8.0,265.2667400507244,257.33266633316657,257.33266633316657,172,265.33266633316657,1328.085816,895.185116,231.94943396226418,15.531486792452826,979.118149,356.208167,322.46089699999993,12.324334720578113
FR-FBn,2015,NIRv,23,double_logistic,0.894247735936242,0.0057747055973787,0.9463672968696194,0.1249661317232036,0.1646588557105938,120.88217821706412,0.1894303274154179,289.1168708980566,0.036086896199674,109.3004221760943,120.82824792186015,132.192923246691,318.54111779375205,279.8284960670616,225.31303257224548,172,159.00024814520145,1105.040757,807.30417,252.33480382775122,18.94511961722488,492.75255000000004,619.528707,247.55464999999998,13.863291599193456
FR-FBn,2017,NDVI,22,double_logistic,0.6759042831746551,0.015003825024656,0.8245177599527359,0.6790123287651455,0.8534935069982765,363.6180898660242,0.0215101961609098,351.61948642849745,1.929818884750311,218.3438381616685,301.6622446086212,339.9373598615562,352.70696355519806,351.6192659398582,350.52896660209484,172,49.957021331237,292.0855639,256.54244,159.8380298507463,14.367701492537313,,503.6518739,499.5165839,8.803014213753173
FR-FBn,2017,NIRv,22,double_logistic,0.9570410175800822,0.0034309167472281,0.9782914614886232,0.1333404667410472,0.2286017188774302,130.74178269664577,0.0531041072606665,171.363002160479,0.0154940722454689,4.0,128.70223789671934,154.8022848146183,323.99636474721365,250.50140173717247,200.74426202998535,172,121.79916384045313,1120.6872568000001,814.2454909999999,211.534621875,15.411471875,700.7210908,426.6882959999999,158.04861999999997,14.778931549498854
FR-FBn,2020,NIRv,20,double_logistic,0.7692977573409223,0.0081718967847195,0.878985311474262,0.1323696845890578,0.1806380046913447,128.6817749050482,0.6867159263167247,243.1407942659212,0.0166205639935117,125.61453936152122,128.6767582164542,131.7259306932116,312.05664209580914,240.24198792856728,166.01855076520573,173,111.56522971211308,1061.686644,724.6480300000001,248.24854545454548,19.02013368983957,468.584,603.272944,,15.184562716330488
FR-FBn,2023,NIRv,51,double_logistic,0.6402924119458104,0.0050890018223157,0.8018728370740028,0.1329434505778856,0.1882265212184399,116.54441629233207,0.0338263116017498,104.51270460967844,0.0146631156679868,82.72171027196546,118.41435598046668,155.14537258123605,334.94493804686675,262.5771428047424,212.565744414622,172,144.1627868242757,1271.3320645,939.42894,232.28113095238095,18.192,635.7360390000001,644.0798155,196.4023,14.384228610054672
FR-Pue,2015,NDVI,13,double_logistic,0.7765978570931902,0.0217492943017138,0.8817440801281504,0.7112512769793679,0.8507393251890071,280.61816700168794,0.0240034239201281,370.2568115362987,1.099824195646376,181.3945318446707,266.2894251327855,325.3115270903796,,,,172,,,,,,,,,
FR-Pue,2015,NIRv,13,double_logistic,0.9867184602477418,0.004791870799657,0.9933427198390242,0.1254381842082403,0.246835109457107,125.67530209498,0.0733440592104383,275.3441427304977,0.0241357869632021,95.80627388139597,124.06947934471178,149.14826039250164,325.96418243381834,271.5160994140902,212.4599493758311,172,147.4466200693784,1312.378575,1078.7452600000001,234.82468695652173,18.386404347826087,484.33606100000003,838.166814,210.1551,14.431805251206834
FR-Pue,2017,NDVI,12,double_logistic,0.7500281612598034,0.0286890224601549,0.8787098328884598,0.8128518119153169,0.9103921192069148,285.9973403905116,2.437994139931007,50.32295313038048,0.0578682372224735,-5.0,-5.0,-5.0,331.399442859557,305.44541860806305,295.5052301452246,172,310.44541860806305,1215.121478,1061.95011,200.70883987915408,15.349129909365558,857.20579,364.841598,254.479485,10.40991798248174
FR-Pue,2017,NIRv,12,double_logistic,0.6944782432129386,0.0252827871862311,0.8497549821942411,0.1349224277104515,0.2109616971666334,74.98450043783936,0.3954198571519449,238.31896817156272,0.060554757340401,69.42765357617976,74.98356930579773,80.53737604227759,274.5410468179258,238.31453856155343,202.07228898623285,172,163.3309692557557,896.9941580000001,724.56722,258.460487804878,18.720478048780485,664.125448,239.79461999999998,157.34067,14.790410553613649
FR-Pue,2018,NIRv,14,double_logistic,0.953233670815209,0.0064047457675419,0.976539548722333,0.1364775660320187,0.205965827772522,135.39484403549233,1.0883963674510155,266.62247364859155,0.0547004540442719,133.37577196936488,135.39444111328643,137.41305953699958,306.187594958292,266.5425345043316,226.62073812568437,172,131.1480933910452,887.0667210000001,754.25735,237.37428901734106,20.59993063583815,352.6732799999999,543.507761,319.0016999999999,13.83810785997787
FR-Pue,2019,NIRv,12,double_logistic,0.6946599614991796,0.0153846558055188,0.8572873695395931,0.1639095029956659,0.2549634864155409,76.21760034524542,0.9712769443319802,101.7093866643312,0.0122629871941997,1.0,76.21721935497311,78.36742871825861,263.1676102351286,165.15158269314253,99.03995157879164,172,88.93436333816942,1101.0427140000002,724.535009,223.51570342205326,15.655125475285173,858.4759180000001,248.948816,,12.908436957899704
FR-Pue,2021,NDVI,15,double_logistic,0.7088721738488819,0.0310417635785108,0.8565037137062762,0.8102806388962848,0.9140946440632928,319.25974872794336,1.0773287344306242,32.59555029699631,0.0333893669664992,6.0,6.0,321.30251286688684,357.40060196605697,343.90144684664847,334.58098668928847,172,337.90144684664847,1533.804498,1319.688543,178.6245255681818,14.238565340909092,815.890425,726.2065230000001,684.792983,8.966042602799535
FR-Pue,2021,NIRv,15,double_logistic,0.6021381087421647,0.0252064018713866,0.8021656224966676,0.1207408172100601,0.3254624549360921,138.47627493923616,0.0338916453296664,186.098892378131,0.0234336516067572,72.26314745971047,118.86703133070417,153.07887728385057,311.06833367514326,243.95000725238864,200.51996111133928,172,125.08297592168448,1228.81246,1050.9818899999998,223.899539748954,17.348062761506277,603.2198629999999,633.8850470000001,216.01756000000003,14.836925399322926
