site_id,year,n_growing_season_days,passed,failed_variables,GPP_NT_VUT_REF_frac_bad,GPP_NT_VUT_REF_max_consecutive_bad_days,NEE_VUT_REF_frac_bad,NEE_VUT_REF_max_consecutive_bad_days,RECO_NT_VUT_REF_frac_bad,RECO_NT_VUT_REF_max_consecutive_bad_days
US-Ha1,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Ha1,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Ho2,1999,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2000,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2001,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2002,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho2,2025,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Ho3,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-ICh,2007,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2008,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2009,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2010,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2011,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2012,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2013,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2014,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2015,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2016,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2017,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2018,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2019,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2020,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2021,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2022,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2023,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2024,245,True,,0.0,0,0.0,0,0.0,0
US-ICh,2025,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2007,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2008,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2009,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2010,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2011,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2012,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2013,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2014,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2015,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2016,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2017,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2018,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2019,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2020,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2021,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2022,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2023,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2024,245,True,,0.0,0,0.0,0,0.0,0
US-ICt,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Jo1,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Jo2,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-Jo2,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-KFS,2007,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2008,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2009,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2010,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2011,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2012,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2013,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2014,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2015,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2016,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2017,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2018,245,True,,0.0,0,0.0,0,0.0,0
US-KFS,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2004,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2005,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2006,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2007,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Kon,2019,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,1999,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2000,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2001,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2002,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2003,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2004,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2005,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2006,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2007,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2008,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2009,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2010,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2011,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2012,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2013,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2014,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2015,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2016,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2017,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2018,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2019,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2020,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2021,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2022,245,True,,0.0,0,0.0,0,0.0,0
US-MMS,2023,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2004,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2005,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2006,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2007,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2008,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2009,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2010,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2011,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2012,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2013,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2014,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2015,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2016,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2017,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2018,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2019,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2020,245,True,,0.0,0,0.0,0,0.0,0
US-MOz,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Me6,2025,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2008,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2009,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2010,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2011,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2012,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2013,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2014,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2015,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2016,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2017,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2018,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2019,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2020,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2021,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2022,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2023,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2024,245,True,,0.0,0,0.0,0,0.0,0
US-Mpj,2025,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2009,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2010,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2011,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2012,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2013,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2014,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2015,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2016,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2017,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2018,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2019,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2020,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2021,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2022,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2023,245,True,,0.0,0,0.0,0,0.0,0
US-MtB,2024,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2005,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2006,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2007,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2008,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2009,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2010,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2011,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2012,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2013,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2014,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2015,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2016,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2017,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2018,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2019,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2020,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2021,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2022,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2023,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2024,245,True,,0.0,0,0.0,0,0.0,0
US-NC2,2025,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2012,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2013,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2014,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2015,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2016,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2017,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2018,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2019,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2020,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2021,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2022,245,True,,0.0,0,0.0,0,0.0,0
US-NGB,2023,245,True,,0.0,0,0.0,0,0.0,0
US-NR1,1998,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,1999,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2000,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2001,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2002,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2003,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2004,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2005,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2006,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2023,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2024,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR1,2025,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2007,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2008,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2009,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2010,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2011,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2012,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2013,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2014,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2015,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2016,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2017,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2018,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2019,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2020,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2021,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
US-NR3,2022,245,False,GPP_NT_VUT_REF;NEE_VUT_REF;RECO_NT_VUT_REF,1.0,245,1.0,245,1.0,245
